Open,High,Low,Close,Volume,Tomorrow,Target
0.0,0.2030194928582044,0.2021132111549377,0.2021132111549377,147200,0.2030195444822311,1
0.0,0.2030195444822311,0.200300712510689,0.2030195444822311,57600,0.2030195444822311,0
0.0,0.2030195444822311,0.2012069806147971,0.2030195444822311,179200,0.2021132111549377,0
0.0,0.2048320562647377,0.2021132111549377,0.2021132111549377,166400,0.205738216638565,1
0.0,0.2066449680746317,0.2021131055492528,0.205738216638565,204800,0.2039258182048797,0
0.0,0.2048321001021053,0.2021132544104285,0.2039258182048797,192000,0.2084575444459915,1
0.0,0.2084575444459915,0.202113132446442,0.2084575444459915,166400,0.206645131111145,0
0.0,0.2093639631158026,0.2057383789596794,0.206645131111145,249600,0.2048320025205612,0
0.0,0.2057382701564344,0.2030194395896112,0.2048320025205612,294400,0.2039258182048797,0
0.0,0.2066451202736335,0.2039258182048797,0.2039258182048797,147200,0.1957688182592392,0
0.0,0.204832078838089,0.1948625364560964,0.1957688182592392,499200,0.1939561814069748,0
0.0,0.1957687443287605,0.1921436323147907,0.1939561814069748,390400,0.1903306096792221,0
0.0,0.1957687408964921,0.1903306096792221,0.1903306096792221,326400,0.1921436488628387,1
0.0,0.1939561981111255,0.1912368971173944,0.1921436488628387,614400,0.196675106883049,1
0.0,0.196675106883049,0.1903306914936038,0.196675106883049,396800,0.1930499672889709,0
0.0,0.1993943818211429,0.1930499672889709,0.1930499672889709,697600,0.1921436488628387,0
0.0,0.1939561981111255,0.1912368971173944,0.1921436488628387,608000,0.1939561814069748,1
0.0,0.1939561814069748,0.1912368806474389,0.1939561814069748,505600,0.1903306096792221,0
0.0,0.1921436289460787,0.1903306096792221,0.1903306096792221,217600,0.1930499672889709,1
0.0,0.1930499672889709,0.1894243840635335,0.1930499672889709,307200,0.1903306096792221,0
0.0,0.1939561780064847,0.1894243282342184,0.1903306096792221,224000,0.1885181665420532,0
0.0,0.191236998774553,0.1885181665420532,0.1885181665420532,665600,0.1921436488628387,1
0.0,0.1939561981111255,0.1903306294080525,0.1921436488628387,416000,0.196675106883049,1
0.0,0.196675106883049,0.1948625432139041,0.196675106883049,160000,0.1993943452835083,1
0.0,0.2012068945459924,0.1966750442684774,0.1993943452835083,396800,0.2093639522790908,1
0.0,0.2102702341769372,0.2012069726510054,0.2093639522790908,1036800,0.2138958126306533,1
0.0,0.2138958126306533,0.2057383630062007,0.2138958126306533,691200,0.2166144549846649,1
0.0,0.2184270171484519,0.2120826070281268,0.2166144549846649,576000,0.2102701216936111,0
0.0,0.2184270969581489,0.2102701216936111,0.2102701216936111,518400,0.2129890620708465,1
0.0,0.2175209278526833,0.2120827940195011,0.2129890620708465,448000,0.2093639522790908,0
0.0,0.2166146500093301,0.2093639522790908,0.2093639522790908,230400,0.2120826840400695,1
0.0,0.212988951621453,0.2084575583961317,0.2120826840400695,262400,0.2138958126306533,1
0.0,0.2138958126306533,0.2111765106301473,0.2138958126306533,326400,0.2157084047794342,1
0.0,0.2157084047794342,0.2111765519723709,0.2157084047794342,249600,0.2175208628177642,1
0.0,0.2175208628177642,0.2148020318173943,0.2175208628177642,192000,0.2166144549846649,0
0.0,0.2193332982303454,0.2166144549846649,0.2166144549846649,211200,0.2166144549846649,0
0.0,0.2184270171484519,0.2120826070281268,0.2166144549846649,371200,0.2175208628177642,1
0.0,0.2193334260377469,0.2157082995977816,0.2175208628177642,268800,0.2166144549846649,0
0.0,0.2193332982303454,0.2157081739027714,0.2166144549846649,569600,0.2166144549846649,0
0.0,0.2166144549846649,0.2129888742804244,0.2166144549846649,57600,0.2175208628177642,1
0.0,0.2175208628177642,0.2166145812077729,0.2175208628177642,313600,0.2166144549846649,0
0.0,0.2175207360665584,0.2148019066504738,0.2166144549846649,172800,0.2120826840400695,0
0.0,0.2148019846498551,0.2120826840400695,0.2120826840400695,83200,0.2138958126306533,1
0.0,0.2138958126306533,0.2120827925046275,0.2138958126306533,83200,0.2138958126306533,0
0.0,0.2138958126306533,0.2120827925046275,0.2138958126306533,108800,0.2138958126306533,0
0.0,0.2138958126306533,0.2129890605494996,0.2138958126306533,256000,0.2084575444459915,0
0.0,0.2129889373680686,0.2084575444459915,0.2084575444459915,262400,0.2111763805150985,1
0.0,0.2129889293176599,0.2093638178829377,0.2111763805150985,115200,0.2111763805150985,0
0.0,0.2129889293176599,0.2102700991990181,0.2111763805150985,416000,0.2084575444459915,0
0.0,0.2120826698473332,0.2084575444459915,0.2084575444459915,96000,0.2120826840400695,1
0.0,0.2120826840400695,0.2102701212181006,0.2120826840400695,249600,0.2129890620708465,1
0.0,0.2129890620708465,0.2111765121385475,0.2129890620708465,121600,0.2120826840400695,0
0.0,0.2138957032388706,0.2093638398071161,0.2120826840400695,179200,0.2148019969463348,1
0.0,0.2148019969463348,0.211176414718016,0.2148019969463348,249600,0.2138958126306533,0
0.0,0.2148020945051335,0.2129890605494996,0.2138958126306533,204800,0.2157084047794342,1
0.0,0.2157084047794342,0.2120828340242747,0.2157084047794342,211200,0.2148019969463348,0
0.0,0.2157082645795982,0.2138957154834697,0.2148019969463348,64000,0.2148019969463348,0
0.0,0.2148019969463348,0.2120826961808811,0.2148019969463348,115200,0.2138958126306533,0
0.0,0.2148020945051335,0.2129890605494996,0.2138958126306533,76800,0.2148019969463348,1
0.0,0.2166145460424633,0.2129889638141445,0.2148019969463348,236800,0.2129890620708465,0
0.0,0.213895814158477,0.2111765121385475,0.2129890620708465,172800,0.2084575444459915,0
0.0,0.2120826698473332,0.2084575444459915,0.2084575444459915,121600,0.2048320025205612,0
0.0,0.2102701338606688,0.2048320025205612,0.2048320025205612,147200,0.2075513452291488,1
0.0,0.2075513452291488,0.2048320439064354,0.2075513452291488,44800,0.2120826840400695,1
0.0,0.2120826840400695,0.2075512908147481,0.2120826840400695,460800,0.206645131111145,0
0.0,0.2111765270053138,0.206645131111145,0.206645131111145,320000,0.2084575444459915,1
0.0,0.2093638257963269,0.2057382440181836,0.2084575444459915,166400,0.2048320025205612,0
0.0,0.2066450218283707,0.2048320025205612,0.2048320025205612,204800,0.2084575444459915,1
0.0,0.2084575444459915,0.2066449955749207,0.2084575444459915,160000,0.2093639522790908,1
0.0,0.2093639522790908,0.2066451204151604,0.2093639522790908,211200,0.206645131111145,0
0.0,0.2093639631158026,0.206645131111145,0.206645131111145,448000,0.206645131111145,0
0.0,0.206645131111145,0.206645131111145,0.206645131111145,51200,0.205738216638565,0
0.0,0.2066449680746317,0.205738216638565,0.205738216638565,64000,0.205738216638565,0
0.0,0.2075512493043593,0.205738216638565,0.205738216638565,288000,0.205738216638565,0
0.0,0.205738216638565,0.203925668008708,0.205738216638565,89600,0.205738216638565,0
0.0,0.2075512493043593,0.203925668008708,0.205738216638565,742400,0.2138958126306533,1
0.0,0.2138958126306533,0.209363946881187,0.2138958126306533,249600,0.2148019969463348,1
0.0,0.2184271089681936,0.2138957154834697,0.2148019969463348,889600,0.2193334996700287,1
0.0,0.2193334996700287,0.2129890698932734,0.2193334996700287,537600,0.2202396541833877,1
0.0,0.2211464058367346,0.2184271051191989,0.2202396541833877,236800,0.2184271514415741,0
0.0,0.2211464527357986,0.2184271514415741,0.2184271514415741,115200,0.2175208628177642,0
0.0,0.2184271444277556,0.2175208628177642,0.2175208628177642,51200,0.2193334996700287,1
0.0,0.2193334996700287,0.2175209358415516,0.2193334996700287,64000,0.2265840619802475,1
0.0,0.2265840619802475,0.2193333684565019,0.2265840619802475,915200,0.2293033897876739,1
0.0,0.2311159389181161,0.2283971083076518,0.2293033897876739,563200,0.2283971011638641,0
0.0,0.2311159316892891,0.2283971011638641,0.2283971011638641,147200,0.222958892583847,0
0.0,0.2293033173156949,0.222958892583847,0.222958892583847,64000,0.2220527827739715,0
0.0,0.2238653326176192,0.2211465009373439,0.2220527827739715,51200,0.2256776839494705,1
0.0,0.2274902320876814,0.2229588409977624,0.2256776839494705,403200,0.2265840619802475,1
0.0,0.2274903295227138,0.2256777806081808,0.2265840619802475,224000,0.2265840619802475,0
0.0,0.2274903295227138,0.2265840619802475,0.2265840619802475,172800,0.2265840619802475,0
0.0,0.2274903295227138,0.2256777806081808,0.2265840619802475,192000,0.2247716337442398,0
0.0,0.2283972177789456,0.2247716337442398,0.2247716337442398,640000,0.2256776839494705,1
0.0,0.2274902320876814,0.2238651219816651,0.2256776839494705,198400,0.2320222854614257,1
0.0,0.234741130663906,0.2265841525090763,0.2320222854614257,742400,0.2293033897876739,0
0.0,0.2311159389181161,0.2293033897876739,0.2293033897876739,185600,0.2274903953075409,0
0.0,0.2293034287823734,0.2274903953075409,0.2274903953075409,320000,0.2238652855157852,0
0.0,0.2293034317683971,0.2229590038698416,0.2238652855157852,710400,0.2184271514415741,0
0.0,0.2211464527357986,0.2184271514415741,0.2184271514415741,89600,0.2175208628177642,0
0.0,0.2193334260377469,0.2175208628177642,0.2175208628177642,2003200,0.2211464941501617,1
0.0,0.2211464941501617,0.2193334741555033,0.2211464941501617,172800,0.222958892583847,1
0.0,0.222958892583847,0.2202395926263564,0.222958892583847,70400,0.2202396541833877,0
0.0,0.2229589549009235,0.2202396541833877,0.2202396541833877,192000,0.2211464941501617,1
0.0,0.2229590439381806,0.2202397421347092,0.2211464941501617,288000,0.2175208628177642,0
0.0,0.2211464456346618,0.2175208628177642,0.2175208628177642,294400,0.2148019969463348,0
0.0,0.2175208275053285,0.2148019969463348,0.2148019969463348,467200,0.2093639522790908,0
0.0,0.2129890660408676,0.2084576703812446,0.2093639522790908,102400,0.2102701216936111,1
0.0,0.212082684519679,0.2084575588675432,0.2102701216936111,121600,0.2075513452291488,0
0.0,0.2075513452291488,0.2075513452291488,0.2075513452291488,89600,0.2111763805150985,1
0.0,0.2111763805150985,0.2075512690803763,0.2111763805150985,89600,0.206645131111145,0
0.0,0.2102702450605582,0.206645131111145,0.206645131111145,83200,0.2093639522790908,1
0.0,0.2093639522790908,0.2075514023130067,0.2093639522790908,172800,0.206645131111145,0
0.0,0.2093639631158026,0.206645131111145,0.206645131111145,44800,0.206645131111145,0
0.0,0.2084576811710471,0.206645131111145,0.206645131111145,64000,0.2048320025205612,0
0.0,0.2048320025205612,0.2048320025205612,0.2048320025205612,19200,0.196675106883049,0
0.0,0.2030195222724942,0.196675106883049,0.196675106883049,217600,0.2003006488084793,1
0.0,0.2003006488084793,0.1984876153109454,0.2003006488084793,32000,0.2021132111549377,1
0.0,0.2021132111549377,0.1993943798747431,0.2021132111549377,505600,0.2039258182048797,1
0.0,0.2039258182048797,0.2012069725132029,0.2039258182048797,70400,0.2012069076299667,0
0.0,0.203925752444897,0.2012069076299667,0.2012069076299667,185600,0.2003006488084793,0
0.0,0.2012069166243643,0.2003006488084793,0.2003006488084793,179200,0.2021132111549377,1
0.0,0.2039257745614711,0.201206929451671,0.2021132111549377,64000,0.2048320025205612,1
0.0,0.2048320025205612,0.2021131581241363,0.2048320025205612,70400,0.205738216638565,1
0.0,0.205738216638565,0.203925668008708,0.205738216638565,108800,0.2084575444459915,1
0.0,0.2102701071466623,0.2066449955749207,0.2084575444459915,480000,0.2111763805150985,1
0.0,0.212082661831179,0.2093638178829377,0.2111763805150985,96000,0.2075513452291488,0
0.0,0.2120827396424804,0.2075513452291488,0.2075513452291488,96000,0.2084575444459915,1
0.0,0.2084575444459915,0.2066449955749207,0.2084575444459915,204800,0.206645131111145,0
0.0,0.2084576811710471,0.206645131111145,0.206645131111145,153600,0.206645131111145,0
0.0,0.2102702450605582,0.206645131111145,0.206645131111145,83200,0.206645131111145,0
0.0,0.206645131111145,0.206645131111145,0.206645131111145,12800,0.2093639522790908,1
0.0,0.2102702341769372,0.2075514023130067,0.2093639522790908,166400,0.2102701216936111,1
0.0,0.2102701216936111,0.2084575588675432,0.2102701216936111,64000,0.2129890620708465,1
0.0,0.2129890620708465,0.2102702302575939,0.2129890620708465,76800,0.2166144549846649,1
0.0,0.2193332982303454,0.2120826070281268,0.2166144549846649,339200,0.2148019969463348,0
0.0,0.2148019969463348,0.2148019969463348,0.2148019969463348,32000,0.2283971011638641,1
0.0,0.2283971011638641,0.2148019942942293,0.2283971011638641,1036800,0.2265840619802475,0
0.0,0.2265840619802475,0.2247714992361141,0.2265840619802475,262400,0.2302096039056778,1
0.0,0.2302096039056778,0.2256777550121281,0.2302096039056778,185600,0.2283971011638641,0
0.0,0.2302096502376135,0.2274903495057344,0.2283971011638641,300800,0.2302096039056778,1
0.0,0.2302096039056778,0.2274903037210844,0.2302096039056778,89600,0.2302096039056778,0
0.0,0.2302096039056778,0.2283970551967215,0.2302096039056778,102400,0.2392730116844177,1
0.0,0.2410855753784992,0.2311160325136067,0.2392730116844177,787200,0.2383666485548019,0
0.0,0.2410854931688034,0.2383666485548019,0.2383666485548019,953600,0.2392730116844177,1
0.0,0.2401792935314585,0.2383667298373769,0.2392730116844177,249600,0.244711086153984,1
0.0,0.244711086153984,0.2392729538389909,0.244711086153984,192000,0.25196173787117,1
0.0,0.25196173787117,0.2465236065026783,0.25196173787117,403200,0.2492423802614212,0
0.0,0.2519616664484704,0.2465235366215065,0.2492423802614212,377600,0.2465235292911529,0
0.0,0.2474298104775096,0.2465235292911529,0.2465235292911529,224000,0.2465235292911529,0
0.0,0.2465235292911529,0.2456172481047962,0.2465235292911529,288000,0.2465235292911529,0
0.0,0.2465235292911529,0.2456172481047962,0.2465235292911529,326400,0.2465235292911529,0
0.0,0.2474298104775096,0.2456172481047962,0.2465235292911529,128000,0.2474300414323806,1
0.0,0.2483363234646744,0.2465237594000869,0.2474300414323806,83200,0.2492423802614212,1
0.0,0.2501491040218607,0.2474298178348114,0.2492423802614212,416000,0.2510554790496826,1
0.0,0.2510554790496826,0.2492424733984535,0.2510554790496826,192000,0.2501492798328399,0
0.0,0.2510555616831017,0.2483362735848708,0.2501492798328399,582400,0.2510554790496826,1
0.0,0.2528680421536117,0.2510554790496826,0.2510554790496826,153600,0.2501492798328399,0
0.0,0.2519618435333635,0.2501492798328399,0.2501492798328399,108800,0.2501492798328399,0
0.0,0.2501492798328399,0.2501492798328399,0.2501492798328399,76800,0.25196173787117,1
0.0,0.2528680193413753,0.2501491749307595,0.25196173787117,166400,0.2483362555503845,0
0.0,0.2501492616666909,0.2483362555503845,0.2483362555503845,140800,0.2492423802614212,1
0.0,0.2492423802614212,0.2447109741948967,0.2492423802614212,192000,0.2474300414323806,0
0.0,0.2501493300767966,0.2474300414323806,0.2474300414323806,76800,0.2483362555503845,1
0.0,0.2483362555503845,0.2483362555503845,0.2483362555503845,108800,0.2492423802614212,1
0.0,0.2492423802614212,0.2474298178348114,0.2492423802614212,96000,0.2483362555503845,0
0.0,0.2492425373348309,0.2483362555503845,0.2483362555503845,147200,0.2501492798328399,1
0.0,0.2537744072338869,0.2501492798328399,0.2501492798328399,595200,0.2501492798328399,0
0.2501492798328399,0.2501492798328399,0.2501492798328399,0.2501492798328399,0,0.2510554790496826,1
0.0,0.2528680421536117,0.2501491974977181,0.2510554790496826,96000,0.2492423802614212,0
0.0,0.2501491040218607,0.2492423802614212,0.2492423802614212,44800,0.2474300414323806,0
0.0,0.2483363234646744,0.2474300414323806,0.2474300414323806,83200,0.2456173300743103,0
0.0,0.246523611563119,0.2456173300743103,0.2456173300743103,140800,0.244711086153984,0
0.0,0.2456173677819267,0.244711086153984,0.244711086153984,480000,0.2528679370880127,1
0.0,0.2537742182634211,0.2465235263130376,0.2528679370880127,646400,0.2501492798328399,0
0.0,0.2510555616831017,0.2501492798328399,0.2501492798328399,140800,0.2601186633110046,1
0.0,0.2601186633110046,0.2501491265208337,0.2601186633110046,294400,0.2583059668540954,0
0.0,0.2610248093295068,0.2573996860289583,0.2583059668540954,268800,0.2583059668540954,0
0.0,0.2592122476792325,0.2555866818317391,0.2583059668540954,121600,0.2574000060558319,0
0.0,0.2601188519115995,0.2574000060558319,0.2574000060558319,70400,0.2510554790496826,0
0.0,0.2555868868095054,0.2510554790496826,0.2510554790496826,1024000,0.25196173787117,1
0.0,0.25196173787117,0.2510554564009647,0.25196173787117,243200,0.2456173300743103,0
0.0,0.250149180065623,0.2447110485855015,0.2456173300743103,140800,0.2456173300743103,0
0.0,0.2456173300743103,0.2438047670966928,0.2456173300743103,70400,0.2438047677278518,0
0.0,0.2447110492190067,0.242898486236697,0.2438047677278518,108800,0.2392730116844177,0
0.0,0.2447111453141064,0.2392730116844177,0.2392730116844177,2144000,0.2410854995250702,1
0.0,0.2428985051961645,0.237460373277491,0.2410854995250702,160000,0.2438047677278518,1
0.0,0.2438047677278518,0.2438047677278518,0.2438047677278518,12800,0.2419917285442352,0
0.0,0.2438047338216787,0.2419917285442352,0.2419917285442352,70400,0.2401792258024215,0
0.0,0.2428985131241659,0.2383666626194714,0.2401792258024215,108800,0.2320222854614257,0
0.0,0.2374604184137752,0.2311160037272657,0.2320222854614257,256000,0.2320222854614257,0
0.0,0.2320222854614257,0.2302097219931056,0.2320222854614257,249600,0.2320222854614257,0
0.0,0.2365541366796151,0.2320222854614257,0.2320222854614257,128000,0.2283971011638641,0
0.0,0.2347410574959911,0.2283971011638641,0.2283971011638641,192000,0.2256776839494705,0
0.0,0.2265839649333732,0.2256776839494705,0.2256776839494705,108800,0.2247716337442398,0
0.0,0.2283972177789456,0.2247716337442398,0.2247716337442398,268800,0.2238652855157852,0
0.0,0.2247715671617288,0.2229590038698416,0.2238652855157852,140800,0.2247716337442398,1
0.0,0.2247716337442398,0.2229590699154297,0.2247716337442398,179200,0.2274903953075409,1
0.0,0.2274903953075409,0.2247715642347197,0.2274903953075409,243200,0.2247716337442398,0
0.0,0.2274904656578463,0.2247716337442398,0.2247716337442398,83200,0.2247716337442398,0
0.0,0.2265841975730499,0.2229590699154297,0.2247716337442398,76800,0.2247716337442398,0
0.0,0.2283972177789456,0.2247716337442398,0.2247716337442398,243200,0.2265840619802475,1
0.0,0.2265840619802475,0.2247714992361141,0.2265840619802475,102400,0.2220527827739715,0
0.0,0.2256778962908743,0.2220527827739715,0.2220527827739715,268800,0.2238652855157852,1
0.0,0.2256778488076724,0.2220527360535026,0.2238652855157852,140800,0.2238652855157852,0
0.0,0.2238652855157852,0.2220527360535026,0.2238652855157852,108800,0.2302096039056778,1
0.0,0.2302096039056778,0.2247714737428505,0.2302096039056778,332800,0.2365541309118271,1
0.0,0.2383666943359523,0.2329285615161984,0.2365541309118271,281600,0.244711086153984,1
0.0,0.2456173677819267,0.2383666722110482,0.244711086153984,300800,0.244711086153984,0
0.0,0.244711086153984,0.2410855170948762,0.244711086153984,121600,0.244711086153984,0
0.0,0.244711086153984,0.2428985228980987,0.244711086153984,64000,0.2428985387086868,0
0.0,0.2447111020825543,0.2428985387086868,0.2428985387086868,460800,0.2483362555503845,1
0.0,0.2483362555503845,0.2465236919814916,0.2483362555503845,940800,0.2474300414323806,0
0.0,0.2501493300767966,0.2474300414323806,0.2474300414323806,256000,0.2428985387086868,0
0.0,0.2465236654564218,0.2419918144743872,0.2428985387086868,313600,0.2428985387086868,0
0.0,0.2447111020825543,0.2410855327874534,0.2428985387086868,70400,0.2410854995250702,0
0.0,0.2447110683199541,0.2410854995250702,0.2410854995250702,185600,0.2438047677278518,1
0.0,0.2438047677278518,0.2410854807071169,0.2438047677278518,115200,0.2419917285442352,0
0.0,0.2465235779170309,0.2419917285442352,0.2419917285442352,140800,0.2419917285442352,0
0.0,0.2447110151867961,0.2401791658140004,0.2419917285442352,96000,0.2419917285442352,0
0.0,0.2419917285442352,0.239272884448883,0.2419917285442352,243200,0.2438047677278518,1
0.0,0.2456173307101616,0.240179199215962,0.2438047677278518,211200,0.2438047677278518,0
0.0,0.2438047677278518,0.2419917621982718,0.2438047677278518,134400,0.2338348627090454,0
0.0,0.2365541506191553,0.2338348627090454,0.2338348627090454,128000,0.2356477230787277,1
0.0,0.2356477230787277,0.2338347180775628,0.2356477230787277,70400,0.2356477230787277,0
0.0,0.2374602855327512,0.2338347180775628,0.2356477230787277,89600,0.2383666485548019,1
0.0,0.2392729300928024,0.2374603670168014,0.2383666485548019,57600,0.2410854995250702,1
0.0,0.2410854995250702,0.2383666548393858,0.2410854995250702,204800,0.2456173300743103,1
0.0,0.2456173300743103,0.2419917615718063,0.2456173300743103,204800,0.2456173300743103,0
0.0,0.246523611563119,0.2419917615718063,0.2456173300743103,140800,0.2438047677278518,0
0.0,0.2438047677278518,0.2419917621982718,0.2438047677278518,96000,0.244711086153984,1
0.0,0.2465236494098694,0.2428985228980987,0.244711086153984,396800,0.2392730116844177,0
0.0,0.2483362727022695,0.2392730116844177,0.2392730116844177,384000,0.2410854995250702,1
0.0,0.2428985051961645,0.2383666548393858,0.2410854995250702,998400,0.2419917285442352,1
0.0,0.2428984524565613,0.2401791658140004,0.2419917285442352,473600,0.244711086153984,1
0.0,0.2465236494098694,0.2438048045260414,0.244711086153984,128000,0.2401792258024215,0
0.0,0.2428985131241659,0.2401792258024215,0.2401792258024215,121600,0.2401792258024215,0
0.0,0.2419917889853716,0.2401792258024215,0.2401792258024215,108800,0.2401792258024215,0
0.0,0.2419917889853716,0.2401792258024215,0.2401792258024215,57600,0.2410854995250702,1
0.0,0.2419917810869649,0.2401792179631754,0.2410854995250702,128000,0.2410854995250702,0
0.0,0.2410854995250702,0.2410854995250702,0.2410854995250702,19200,0.2419917285442352,1
0.0,0.2428984524565613,0.2419917285442352,0.2419917285442352,230400,0.244711086153984,1
0.0,0.244711086153984,0.2428985228980987,0.244711086153984,51200,0.2419917285442352,0
0.0,0.2456172965519135,0.2419917285442352,0.2419917285442352,192000,0.2419917285442352,0
0.0,0.2438047338216787,0.2419917285442352,0.2419917285442352,102400,0.2419917285442352,0
0.0,0.2428984524565613,0.2419917285442352,0.2419917285442352,44800,0.2438047677278518,1
0.0,0.2447110492190067,0.2438047677278518,0.2438047677278518,313600,0.2401792258024215,0
0.0,0.2428985131241659,0.2401792258024215,0.2401792258024215,140800,0.2401792258024215,0
0.0,0.2428985131241659,0.2401792258024215,0.2401792258024215,76800,0.2419917285442352,1
0.0,0.2428984524565613,0.2401791658140004,0.2419917285442352,57600,0.2401792258024215,0
0.0,0.2410855073938966,0.2401792258024215,0.2401792258024215,38400,0.2456173300743103,1
0.0,0.2456173300743103,0.2410854800829976,0.2456173300743103,128000,0.2438047677278518,0
